anime_id,name,genre,type,episodes,rating,members,cluster
6574,Hanamaru Youchien,"['Comedy', 'Seinen', 'Slice of Life']",TV,12,7.45,40243,3
5150,Hatsukoi Limited,"['Comedy', 'Romance', 'School', 'Shounen']",TV,12,7.45,54796,3
30300,"High School DxD New: Oppai, Tsutsumimasu!","['Comedy', 'Demons', 'Ecchi', 'Romance', 'School']",OVA,1,7.45,41436,1
714,High School! Kimengumi,"['Comedy', 'Parody', 'Romance', 'School', 'Shounen']",TV,86,7.45,1316,3
2336,Hikaru no Go: New Year Special,"['Comedy', 'Game', 'Shounen', 'Supernatural']",Special,1,7.45,7418,3
4312,Hokuto no Ken: Toki-den,"['Action', 'Martial Arts']",OVA,1,7.45,3662,1
13261,Inazuma Eleven Go: Chrono Stone,"['Shounen', 'Sports', 'Super Power']",TV,51,7.45,11939,3
2407,Keroro Gunsou Movie 1,"['Comedy', 'Kids', 'Sci-Fi', 'Shounen']",Movie,1,7.45,3606,3
519,Mahoraba: Heartful days,"['Comedy', 'Drama', 'Romance', 'Shounen']",TV,26,7.45,16764,3
330,Midori no Hibi,"['Comedy', 'Drama', 'Ecchi', 'Romance', 'Shounen']",TV,13,7.45,87938,3
6712,Natsu no Arashi! Akinaichuu,"['Comedy', 'Romance', 'Supernatural']",TV,13,7.45,12088,3
28299,Ookami Shoujo to Kuro Ouji OVA,"['Comedy', 'Romance', 'School', 'Shoujo']",OVA,1,7.45,19592,3
17875,Papa no Iukoto wo Kikinasai! OVA,"['Comedy', 'Romance', 'Slice of Life']",OVA,2,7.45,19904,3
3292,Potemayo Specials,"['Comedy', 'School', 'Seinen']",Special,6,7.45,2975,3
168,s.CRY.ed,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Super Power']",TV,26,7.45,52784,1
573,Saber Marionette J,"['Action', 'Adventure', 'Comedy', 'Drama', 'Harem', 'Martial Arts', 'Mecha', 'Romance', 'Sci-Fi', 'Shounen']",TV,25,7.45,17561,8
6153,Saint Seiya: Soushuuhen,"['Adventure', 'Fantasy', 'Sci-Fi', 'Shounen']",Special,1,7.45,4031,3
1302,Sayonara Ginga Tetsudou 999: Andromeda Shuuchakueki,"['Adventure', 'Drama', 'Sci-Fi', 'Space']",Movie,1,7.45,4199,7
5034,Shikabane Hime: Kuro,"['Action', 'Horror']",TV,12,7.45,46709,3
1548,Shin Taketori Monogatari: 1000-nen Joou,"['Drama', 'Mystery', 'Sci-Fi']",TV,42,7.45,1805,3
2555,Shoukoushi Cedie,"['Drama', 'Shoujo', 'Slice of Life']",TV,43,7.45,1501,3
33969,Shuangsheng Lingtan,"['Mystery', 'Psychological']",ONA,20,7.45,1227,4
565,Steamboy,"['Action', 'Adventure', 'Drama', 'Historical', 'Military', 'Sci-Fi']",Movie,1,7.45,40812,7
27957,Steins;Gate: Soumei Eichi no Cognitive Computing,['Comedy'],ONA,4,7.45,34426,3
855,Strawberry Panic,"['Drama', 'Romance', 'School', 'Shoujo Ai']",TV,26,7.45,72790,2
5832,Tiger Mask Nisei,"['Action', 'Drama', 'Sports']",TV,33,7.45,2225,3
4703,Yes! Precure 5 GoGo! Movie: Okashi no Kuni no Happy Birthday,"['Fantasy', 'Kids', 'Magic', 'Romance', 'Shoujo', 'Super Power']",Movie,1,7.45,2210,1
33302,Yowamushi Pedal: Spare Bike,"['Comedy', 'Drama', 'Shounen', 'Sports']",Movie,1,7.45,4009,3
15911,Yuyushiki,"['Comedy', 'School', 'Seinen', 'Slice of Life']",TV,12,7.45,50351,3
764,Zoids Shinseiki/Zero,"['Adventure', 'Comedy', 'Mecha', 'Sci-Fi', 'Shounen', 'Sports']",TV,26,7.45,16381,3
10479,Beelzebub Specials,"['Action', 'Comedy', 'Demons', 'School', 'Shounen', 'Supernatural']",Special,16,7.44,9834,1
8756,Bishoujo Senshi Sailor Moon Memorial,"['Demons', 'Magic', 'Romance', 'Shoujo']",OVA,5,7.44,7981,1
20787,Black Bullet,"['Action', 'Mystery', 'Sci-Fi', 'Seinen']",TV,13,7.44,320267,3
1450,Brigadoon: Marin to Melan,"['Adventure', 'Comedy', 'Drama', 'Mecha', 'Sci-Fi']",TV,26,7.44,5636,7
10163,C: The Money of Soul and Possibility Control,"['Action', 'Mystery', 'Super Power', 'Thriller']",TV,11,7.44,156853,4
2649,Doraemon: Obaachan no Omoide,"['Comedy', 'Fantasy', 'Kids', 'Sci-Fi', 'Shounen']",Movie,1,7.44,835,3
117,El Hazard: The Magnificent World,"['Adventure', 'Comedy', 'Fantasy', 'Romance']",OVA,7,7.44,10130,3
1250,Erementar Gerad,"['Adventure', 'Comedy', 'Fantasy', 'Magic', 'Romance', 'Super Power']",TV,26,7.44,63193,1
31389,Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day,"['Action', 'Fantasy', 'Magic', 'Shounen', 'Supernatural']",Special,1,7.44,26382,3
653,Galaxy Angel 3,"['Comedy', 'Sci-Fi']",TV,26,7.44,6244,3
5521,Hayate no Gotoku!!: Atsu ga Natsuize - Mizugi-hen!,"['Action', 'Comedy', 'Harem', 'Parody', 'Romance']",OVA,1,7.44,26587,8
191,Love Hina Christmas Special: Silent Eve,"['Comedy', 'Romance', 'Slice of Life']",Special,1,7.44,45137,3
14833,Maoyuu Maou Yuusha,"['Adventure', 'Demons', 'Fantasy', 'Historical', 'Romance']",TV,12,7.44,164445,1
20221,Minami-ke Natsuyasumi,"['Comedy', 'Slice of Life']",OVA,1,7.44,9580,3
3655,Nabari no Ou,"['Action', 'Comedy', 'Drama', 'Fantasy', 'Shounen', 'Supernatural']",TV,26,7.44,107384,3
6030,Needless,"['Action', 'Comedy', 'Ecchi', 'Sci-Fi', 'Super Power']",TV,24,7.44,86942,1
463,One Piece Movie 5: Norowareta Seiken,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen', 'Super Power']",Movie,1,7.44,35357,1
2107,One Piece Movie 8: Episode of Alabasta - Sabaku no Oujo to Kaizoku-tachi,"['Action', 'Adventure', 'Fantasy', 'Shounen']",Movie,1,7.44,31909,3
1094,One Piece: Umi no Heso no Daibouken-hen,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen', 'Super Power']",Special,1,7.44,19649,1
238,Rekka no Honoo,"['Action', 'Adventure', 'Martial Arts', 'Shounen', 'Super Power']",TV,42,7.44,35258,1
18041,Rozen Maiden (2013),"['Action', 'Comedy', 'Drama', 'Magic', 'Seinen']",TV,13,7.44,46117,3
3256,Soukou Kihei Votoms: Pailsen Files,"['Mecha', 'Military', 'Sci-Fi', 'Space']",OVA,12,7.44,2861,7
17080,Soukyuu no Fafner: Dead Aggressor - Exodus,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi']",TV,13,7.44,11882,7
18277,Strike the Blood,"['Action', 'Ecchi', 'Fantasy', 'Harem', 'School', 'Shounen', 'Supernatural', 'Vampire']",TV,24,7.44,231387,1
30321,Strike the Blood: Valkyria no Oukoku-hen,"['Action', 'Ecchi', 'Fantasy', 'School', 'Shounen', 'Supernatural', 'Vampire']",OVA,2,7.44,29176,1
33558,Tales of Zestiria the X: Saiyaku no Jidai,"['Action', 'Fantasy']",Special,1,7.44,26647,3
13333,Tari Tari,"['Music', 'School', 'Slice of Life']",TV,13,7.44,80960,0
8022,Tegamibachi Gakuen,['Comedy'],Special,25,7.44,6649,3
27,Trinity Blood,"['Action', 'Supernatural', 'Vampire']",TV,24,7.44,113791,1
3791,Air Gear Special,"['Shounen', 'Sports']",Special,1,7.43,33597,3
11266,Ao no Exorcist: Kuro no Iede,"['Action', 'Demons', 'Fantasy', 'Shounen', 'Supernatural']",Special,1,7.43,59755,1
22433,Break Blade,"['Action', 'Fantasy', 'Mecha', 'Military', 'Shounen']",TV,12,7.43,46601,7
485,Damekko Doubutsu,['Comedy'],TV,26,7.43,8024,3
2512,Detective Conan OVA 02: 16 Suspects,"['Adventure', 'Comedy', 'Mystery', 'Police', 'Shounen']",OVA,1,7.43,8548,4
2658,Doraemon Movie 09: Nobita no Parallel Saiyuuki,"['Adventure', 'Fantasy', 'Kids', 'Sci-Fi', 'Shounen']",Movie,1,7.43,1189,3
6930,Doraemon Movie 29: Shin Nobita no Uchuu Kaitakushi,"['Adventure', 'Comedy', 'Fantasy', 'Kids']",Movie,1,7.43,1034,3
6401,ef: A Tale of Melodies. - Prologue,['Music'],Special,1,7.43,13745,0
3568,Ganbarist! Shun,"['Comedy', 'Shounen', 'Sports']",TV,30,7.43,1700,3
1441,Ginga Tetsudou no Yoru,"['Drama', 'Fantasy', 'Historical', 'Kids', 'Mystery']",Movie,1,7.43,7755,3
15699,Haiyore! Nyaruko-san W,"['Comedy', 'Parody', 'Sci-Fi']",TV,12,7.43,84442,3
30991,Himouto! Umaru-chan: Umaru-chan Mou Ikkai!,"['Comedy', 'School', 'Seinen', 'Slice of Life']",OVA,1,7.43,21413,3
14753,Hori-san to Miyamura-kun,"['Comedy', 'Romance', 'School', 'Shounen']",OVA,3,7.43,26535,3
13469,Hyouka: Motsubeki Mono wa,['Slice of Life'],OVA,1,7.43,68823,3
18295,Kakumeiki Valvrave 2nd Season,"['Action', 'Mecha', 'Space']",TV,12,7.43,57434,7
3958,Kannagi,"['Comedy', 'School', 'Shounen', 'Supernatural']",TV,13,7.43,94202,3
32574,Kekkai Sensen: Ousama no Restaurant no Ousama,"['Action', 'Fantasy', 'Shounen', 'Super Power', 'Supernatural', 'Vampire']",OVA,1,7.43,9335,1
845,Kiba,"['Adventure', 'Fantasy', 'Shounen']",TV,51,7.43,47651,3
32953,Koi ni Naritai Aquarium,['Music'],Music,1,7.43,1683,0
1090,Mobile Suit Gundam I,"['Action', 'Adventure', 'Drama', 'Mecha', 'Military', 'Sci-Fi', 'Space']",Movie,1,7.43,12877,7
1722,Nagasarete Airantou,"['Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Romance']",TV,26,7.43,52817,8
2472,Naruto: Shippuuden Movie 1,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen']",Movie,1,7.43,108170,3
4437,Naruto: Shippuuden Movie 2 - Kizuna,"['Action', 'Martial Arts', 'Shounen', 'Supernatural']",Movie,1,7.43,97818,1
1237,One Piece: Oounabara ni Hirake! Dekkai Dekkai Chichi no Yume!,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen', 'Super Power']",Special,1,7.43,17175,1
13659,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,"['Comedy', 'Seinen', 'Slice of Life']",TV,13,7.43,194791,3
2141,Oseam,"['Adventure', 'Drama']",Movie,1,7.43,3648,3
108,Ou Dorobou Jing in Seventh Heaven,"['Adventure', 'Comedy', 'Fantasy', 'Psychological', 'Shounen']",OVA,3,7.43,8561,4
161,Peace Maker Kurogane,"['Action', 'Comedy', 'Historical', 'Samurai', 'Shounen']",TV,24,7.43,35123,1
527,Pokemon,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']",TV,276,7.43,229157,3
2182,Robot Carnival,"['Fantasy', 'Sci-Fi']",OVA,1,7.43,7213,3
13599,Robotics;Notes,"['Drama', 'Mystery', 'School', 'Sci-Fi']",TV,22,7.43,107304,3
4664,Rurouni Kenshin: Special Techniques,"['Action', 'Comedy', 'Samurai']",Special,1,7.43,6677,1
32175,Shounen Maid,"['Comedy', 'Shoujo', 'Slice of Life']",TV,12,7.43,30363,3
1171,Slayers Excellent,"['Adventure', 'Comedy', 'Demons', 'Fantasy', 'Magic', 'Shounen', 'Supernatural']",OVA,3,7.43,13842,1
6381,Strike Witches 2,"['Action', 'Ecchi', 'Magic', 'Military', 'Sci-Fi']",TV,12,7.43,51114,7
11793,"Tamayura: Hitotose - Attakai Kaze no Omoide, Nanode","['Comedy', 'Drama', 'Slice of Life']",Special,1,7.44,5533,3
4663,Tekken Chinmi,"['Action', 'Adventure', 'Historical', 'Martial Arts', 'Shounen']",TV,20,7.43,1833,1
2113,Tenkuu Senki Shurato,"['Action', 'Fantasy', 'Magic', 'Shounen']",TV,38,7.43,4914,3
3036,Tobe! Isami,"['Action', 'Adventure', 'Comedy', 'Romance', 'Shounen']",TV,50,7.43,854,3
25157,Trinity Seven,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Magic', 'Romance', 'School', 'Shounen', 'Supernatural']",TV,12,7.43,208796,8
2427,Unico,"['Adventure', 'Fantasy', 'Kids']",Movie,1,7.43,2063,3
7058,Uragiri wa Boku no Namae wo Shitteiru,"['Adventure', 'Drama', 'Fantasy', 'Shoujo', 'Shounen Ai']",TV,24,7.43,55040,9
28405,Ansatsu Kyoushitsu (TV): Deai no Jikan,"['Action', 'Comedy', 'School', 'Shounen']",Special,1,7.42,29382,3
9544,Biohazard: Damnation,"['Action', 'Horror', 'Sci-Fi']",Movie,1,7.42,10737,3
1983,Black Jack: Futari no Kuroi Isha,['Drama'],Movie,1,7.42,2634,3
2756,Cheonnyeon-yeowoo Yeowoobi,"['Drama', 'Fantasy', 'Sci-Fi']",Movie,1,7.42,9045,3
5065,Detroit Metal City: Birth of the Metal Devil,"['Comedy', 'Music', 'Parody', 'Romance']",Special,1,7.42,16101,3
10444,Digimon Xros Wars: Aku no Death General to Nanatsu no Oukoku,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen']",TV,24,7.42,12505,3
332,Dokidoki Densetsu: Mahoujin Guru Guru,"['Adventure', 'Comedy', 'Fantasy', 'Magic', 'Shounen']",TV,38,7.42,1625,3
2677,Doraemon Movie 11: Nobita to Animal Planet,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Sci-Fi', 'Shounen']",Movie,1,7.42,1581,3
2661,Doraemon Movie 13: Nobita to Kumo no Oukoku,"['Adventure', 'Comedy']",Movie,1,7.42,1817,3
19645,Doraemon Movie 34: Shin Nobita no Daimakyou - Peko to 5-nin no Tankentai,"['Adventure', 'Comedy', 'Fantasy', 'Kids']",Movie,1,7.42,754,3
21681,Hanayamata,"['Comedy', 'School', 'Seinen', 'Slice of Life']",TV,12,7.42,55536,3
1030,Heisei Tanuki Gassen Ponpoko,['Kids'],Movie,1,7.42,34263,3
31989,Hibike! Euphonium Movie: Kitauji Koukou Suisougaku-bu e Youkoso,"['Music', 'School']",Movie,1,7.42,8349,0
3859,Himitsu: The Revelation,"['Mystery', 'Police', 'Psychological', 'Sci-Fi', 'Shoujo']",TV,26,7.42,11761,4
10804,Ikoku Meiro no Croisée Special,"['Historical', 'Seinen', 'Slice of Life']",Special,1,7.42,5950,3
10805,Kami nomi zo Shiru Sekai: 4-nin to Idol,"['Comedy', 'Music', 'Shounen', 'Supernatural']",OVA,1,7.42,57797,0
10536,Kimi ni Todoke 2nd Season Specials,"['Comedy', 'Romance', 'Shoujo']",Special,3,7.42,23498,3
22817,Kindaichi Shounen no Jikenbo Returns,"['Mystery', 'Shounen']",TV,25,7.42,8128,3
17259,Kuroko no Basket: Oshaberi Shiyokka,"['Comedy', 'School', 'Shounen', 'Sports']",Special,1,7.42,23937,3
335,Matantei Loki Ragnarok,"['Comedy', 'Magic', 'Mystery', 'Shounen', 'Supernatural']",TV,26,7.42,25098,3
738,MÄR,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen']",TV,102,7.42,28968,3
2294,Mobile Suit Gundam Seed Destiny Special Edition,"['Action', 'Drama', 'Mecha', 'Military', 'Romance', 'Sci-Fi', 'Space']",Special,4,7.42,7799,7
443,Onegai☆Teacher: Himitsu na Futari,"['Comedy', 'Ecchi', 'Romance', 'Sci-Fi']",OVA,1,7.42,32134,3
20939,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru OVA","['Comedy', 'Romance', 'School']",OVA,1,7.42,35583,3
12753,Phi Brain: Kami no Puzzle - Orpheus Order-hen,"['Action', 'Game', 'Mystery', 'Shounen']",TV,25,7.42,29878,3
15651,Phi Brain: Kami no Puzzle - Shukuteki! Rätsel-hen,"['Action', 'Game', 'Mystery', 'Shounen']",TV,25,7.42,20424,3
1255,Saint Seiya: Shinku no Shounen Densetsu,"['Adventure', 'Fantasy', 'Sci-Fi', 'Shounen']",Movie,1,7.42,8849,3
1259,Saint Seiya: Tenkai-hen Josou - Overture,"['Adventure', 'Sci-Fi', 'Shounen']",Movie,1,7.42,11705,3
1381,Seikai no Monshou Special,"['Action', 'Military', 'Romance', 'Sci-Fi', 'Space']",Special,1,7.42,2439,7
867,Slayers Gorgeous,"['Adventure', 'Comedy', 'Fantasy', 'Magic', 'Supernatural']",Movie,1,7.42,12755,3
869,Slayers Return,"['Adventure', 'Comedy', 'Fantasy', 'Magic', 'Shounen']",Movie,1,7.42,12909,3
2013,Taiho Shichau zo The Movie,"['Action', 'Comedy', 'Drama', 'Police', 'Shounen']",Movie,1,7.42,4029,4
5141,Taishou Yakyuu Musume.,"['Comedy', 'Historical', 'School', 'Seinen', 'Sports']",TV,12,7.42,12248,3
2683,Tokyo Majin Gakuen Kenpucho: Tou Dai Ni Maku,"['Action', 'Drama', 'Fantasy', 'Horror', 'Martial Arts', 'Mystery', 'School']",TV,12,7.42,21972,1
3051,Yes! Precure 5 Movie: Kagami no Kuni no Miracle Daibouken!,"['Fantasy', 'Music', 'Romance', 'Shoujo']",Movie,1,7.42,2319,3
5764,Zero no Tsukaima: Princesses no Rondo - Yuuwaku no Sunahama,"['Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Magic']",Special,1,7.42,51816,8
5525,07-Ghost,"['Action', 'Demons', 'Fantasy', 'Magic', 'Military', 'Shoujo']",TV,25,7.41,126083,1
49,Aa! Megami-sama!,"['Comedy', 'Magic', 'Romance', 'Seinen', 'Supernatural']",OVA,5,7.41,34590,3
1292,Afro Samurai,"['Action', 'Adventure', 'Samurai']",TV,5,7.41,135708,1
3549,Allison to Lillia,"['Action', 'Adventure', 'Shounen']",TV,26,7.41,27571,3
5578,Aoyama Goushou Tanpenshuu,"['Adventure', 'Comedy', 'Mystery', 'Police', 'Shounen']",Special,7,7.41,2177,4
3203,Chibi Maruko-chan Movie,"['Comedy', 'School', 'Shoujo']",Movie,1,7.41,980,3
10638,Denpa Onna to Seishun Otoko Special,"['Comedy', 'Sci-Fi', 'Seinen']",Special,1,7.41,34723,3
2654,Doraemon Movie 22: Nobita to Tsubasa no Yuusha-tachi,"['Adventure', 'Fantasy', 'Kids', 'Shounen']",Movie,1,7.41,1240,3
2393,Doraemon Movie 24: Nobita to Fushigi Kaze Tsukai,"['Adventure', 'Comedy', 'Fantasy', 'Kids']",Movie,1,7.41,1973,3
12875,Ginga e Kickoff!!,"['Shounen', 'Sports']",TV,39,7.41,11907,3
287,Grappler Baki (TV),"['Shounen', 'Sports']",TV,24,7.41,23220,3
20689,Hamatora The Animation,"['Comedy', 'Mystery', 'Super Power']",TV,12,7.41,133571,3
27829,Heavy Object,"['Action', 'Mecha', 'Military', 'Sci-Fi']",TV,24,7.41,68382,7
1410,IGPX: Immortal Grand Prix (2005) 2nd Season,"['Mecha', 'Sci-Fi', 'Shounen', 'Sports']",TV,13,7.41,6863,3
953,Jyu Oh Sei,"['Action', 'Adventure', 'Drama', 'Mystery', 'Sci-Fi', 'Shoujo']",TV,11,7.41,44766,3
10298,Kaichou wa Maid-sama!: Goshujinsama to Asonjao♥,"['Comedy', 'School', 'Shoujo']",Special,1,7.41,41241,3
147,Kimi ga Nozomu Eien,"['Drama', 'Romance', 'Slice of Life']",TV,14,7.41,90379,3
16732,Kiniro Mosaic,"['Comedy', 'School', 'Slice of Life']",TV,12,7.41,78131,3
844,Konjiki no Gash Bell!!: 101 Banme no Mamono,"['Adventure', 'Shounen', 'Supernatural']",Movie,1,7.41,4425,3
6299,Maria-sama ga Miteru 4th Specials,['Comedy'],Special,11,7.41,3659,3
7761,Masuda Kousuke Gekijou Gag Manga Biyori +,['Comedy'],TV,12,7.41,1123,3
3225,Minami-ke Okawari,"['Comedy', 'School', 'Slice of Life']",TV,13,7.41,50837,3
6288,Mobile Suit Gundam 00 The Movie: A Wakening of the Trailblazer,"['Action', 'Mecha', 'Sci-Fi', 'Space']",Movie,1,7.41,37069,7
2926,Myself; Yourself,"['Drama', 'Romance', 'School']",TV,13,7.41,115075,3
272,Noir,"['Action', 'Drama', 'Mystery']",TV,26,7.41,66036,3
28683,One Piece: Episode of Alabasta - Prologue,"['Action', 'Adventure', 'Fantasy', 'Shounen']",OVA,1,7.41,4225,3
326,Petshop of Horrors,"['Horror', 'Josei', 'Mystery', 'Supernatural']",TV,4,7.41,32696,5
10711,Plastic Neesan,"['Comedy', 'School']",ONA,12,7.41,83977,3
2744,Potemayo,"['Comedy', 'School', 'Seinen']",TV,12,7.41,11411,3
5753,Precure All Stars Movie DX: Minna Tomodachi☆Kiseki no Zenin Daishuugou!,"['Action', 'Fantasy', 'Magic', 'Shoujo']",Movie,1,7.41,2957,3
1329,Rail of the Star: A True Story of Children,"['Drama', 'Historical']",Movie,1,7.41,1302,3
2193,Saiunkoku Monogatari Soushuuhen,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Historical', 'Romance']",Special,9,7.41,3263,3
22273,Selector Infected WIXOSS,"['Game', 'Psychological']",TV,12,7.41,80964,3
868,Slayers Great,"['Adventure', 'Comedy', 'Fantasy', 'Magic', 'Shounen']",Movie,1,7.41,12760,3
5226,Souten Kouro,"['Action', 'Adventure', 'Historical']",TV,26,7.41,9852,3
15077,Tabisuru Nuigurumi: Traveling Daru,"['Kids', 'Slice of Life']",OVA,1,7.41,2565,3
541,Tenchi Muyou! Ryououki 3rd Season,"['Action', 'Comedy', 'Harem', 'Sci-Fi', 'Shounen', 'Space']",OVA,6,7.41,12242,8
32174,"The iDOLM@STER Cinderella Girls: Anytime, Anywhere with Cinderella.","['Comedy', 'Drama', 'Music']",Special,1,7.41,2602,0
10834,Baka to Test to Shoukanjuu: Spinout! Sore ga Bokura no Nichijou,"['Comedy', 'Romance', 'School', 'Super Power']",Special,6,7.4,19758,1
5356,Canaan,"['Action', 'Seinen']",TV,13,7.4,123217,3
15611,Cardfight!! Vanguard: Link Joker-hen,"['Action', 'Adventure', 'Demons', 'Game', 'Shounen']",TV,59,7.4,9075,3
20479,Choujigen Game Neptune The Animation OVA,"['Action', 'Comedy', 'Fantasy', 'Sci-Fi']",OVA,1,7.4,16067,3
21395,Crayon Shin-chan Movie 22: Gachinko! Gyakushuu no Robo To-chan,"['Comedy', 'Kids', 'Shounen']",Movie,1,7.4,704,3
2398,Digimon Adventure 02: Diablomon no Gyakushuu,"['Adventure', 'Comedy', 'Drama', 'Kids', 'Sci-Fi']",Movie,1,7.4,31961,3
32410,Dimension W: W no Tobira Online,"['Sci-Fi', 'Seinen']",Special,Unknown,7.4,4799,3
3727,Doraemon Movie 01: Nobita no Kyouryuu,"['Adventure', 'Comedy']",Movie,1,7.4,1773,3
30694,Dragon Ball Super,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Martial Arts', 'Shounen', 'Super Power']",TV,Unknown,7.4,111443,1
12231,Dragon Ball: Episode of Bardock,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Martial Arts', 'Sci-Fi', 'Shounen', 'Super Power']",Special,1,7.4,29030,1
1906,Harukanaru Toki no Naka de: Maihitoyo,"['Drama', 'Fantasy', 'Historical', 'Magic', 'Romance', 'Shoujo', 'Supernatural']",Movie,1,7.4,4019,3
1206,Ihatov Gensou: Kenji no Haru,"['Drama', 'Historical', 'Slice of Life']",Movie,1,7.4,3607,3
940,Inukami!,"['Comedy', 'Ecchi', 'Romance', 'Shounen', 'Supernatural']",TV,26,7.4,47882,3
2808,Irregular Hunter X: The Day of Sigma,"['Action', 'Mecha', 'Sci-Fi', 'Shounen']",OVA,1,7.4,6348,7
4483,Mahoutsukai ni Taisetsu na Koto: Natsu no Sora,"['Drama', 'Magic', 'Shounen', 'Slice of Life']",TV,12,7.4,14911,3
99,Mai-Otome,"['Comedy', 'Drama', 'Fantasy', 'Magic']",TV,26,7.4,36924,3
1196,Masuda Kousuke Gekijou Gag Manga Biyori,"['Comedy', 'Parody']",TV,12,7.4,5423,3
16444,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?: Onsen Manyuuki,"['Fantasy', 'Supernatural']",OVA,1,7.4,44450,3
4062,Musashi no Ken,"['Shounen', 'Sports']",TV,72,7.4,971,3
5597,Natsu no Arashi!,"['Comedy', 'Romance', 'Supernatural']",TV,13,7.4,30098,3
12467,Nazo no Kanojo X,"['Ecchi', 'Romance', 'School', 'Seinen']",TV,13,7.4,99788,3
10928,Nogizaka Haruka no Himitsu: Finale,"['Comedy', 'Romance']",OVA,4,7.4,20660,3
4114,Onegai My Melody: Kuru Kuru Shuffle!,"['Comedy', 'Fantasy', 'Magic']",TV,52,7.4,1962,3
1526,Pokemon Advanced Generation: Mew to Hadou no Yuusha Lucario,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Kids']",Movie,1,7.4,46887,3
4921,Ramayana: The Legend of Prince Rama,['Adventure'],Movie,1,7.4,517,3
2111,Rockman.EXE Movie: Hikari to Yami no Program,"['Action', 'Adventure', 'Game', 'Kids']",Movie,1,7.4,2562,3
15963,Seitokai no Ichizon Lv.2: Watasu Seitokai,"['Comedy', 'Harem', 'Parody', 'School']",OVA,1,7.4,11554,8
4063,Sekirei,"['Action', 'Comedy', 'Ecchi', 'Harem', 'Super Power']",TV,12,7.4,182713,8
9355,Sekirei: Pure Engagement - Kanwa ni Dai,"['Comedy', 'Ecchi', 'Harem']",Special,1,7.4,26719,8
9793,Senjou no Valkyria 3: Tagatame no Juusou,"['Action', 'Fantasy', 'Military']",OVA,2,7.4,9847,7
6380,Tetsuwan Birdy Decode: The Cipher,"['Action', 'Comedy', 'Sci-Fi']",OVA,1,7.4,12944,3
3089,The Sky Crawlers,"['Drama', 'Military']",Movie,1,7.4,32660,7
944,The Third: Aoi Hitomi no Shoujo,"['Action', 'Adventure', 'Sci-Fi', 'Seinen']",TV,24,7.4,14304,3
3457,Vampire Knight,"['Drama', 'Mystery', 'Romance', 'Shoujo', 'Supernatural', 'Vampire']",TV,13,7.4,286826,1
935,Witchblade,"['Action', 'Sci-Fi', 'Super Power']",TV,24,7.4,64697,1
14951,Wonderful Rush,['Music'],Music,1,7.4,6807,0
92,After War Gundam X,"['Adventure', 'Drama', 'Mecha', 'Sci-Fi', 'Space']",TV,39,7.39,19132,7
713,Air Movie,"['Drama', 'Romance', 'Supernatural']",Movie,1,7.39,44179,3
3006,Atashin&#039;chi,"['Comedy', 'Slice of Life']",TV,330,7.39,1524,3
13931,Bishoujo Senshi Sailor Moon: Sailor Stars - Hero Club,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Magic', 'Romance', 'Shoujo']",OVA,3,7.39,4238,3
2675,Doraemon Movie 17: Nobita to Ginga Express,['Fantasy'],Movie,1,7.39,1342,3
2648,Doraemon: 2112-nen Doraemon Tanjou,"['Comedy', 'Fantasy', 'Kids']",Movie,1,7.39,1277,3
2634,Doraemon: Doraemon Comes Back,"['Comedy', 'Fantasy', 'Kids', 'Sci-Fi', 'Shounen']",Special,1,7.39,723,3
4726,Druaga no Tou: The Sword of Uruk,"['Adventure', 'Fantasy']",TV,12,7.39,46237,3
27525,Fate/kaleid liner Prisma☆Illya 2wei Herz!,"['Action', 'Comedy', 'Fantasy', 'Magic', 'Slice of Life']",TV,10,7.39,42499,3
664,Fullmetal Alchemist: Reflections,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Military', 'Shounen']",Special,1,7.39,24987,7
3508,Genius Party,"['Action', 'Dementia', 'Fantasy', 'Mecha', 'Music', 'Psychological', 'Romance', 'Sci-Fi']",Movie,7,7.39,18612,4
